id	username	text	label
5c66da497cf44dc9a5090344112a3bd3	Hajderdana	If we can convince muslim girls to adopt American culture, we prevent the takeover of our country.	1
b2aec12a027941e7ae1a567cca9a93ca	Montanagramy	Criminals arrested! BLM? ANTIFA? NO!!!!! CHRISTIANS GATHERED TO SING PRAISES TO OUR KING!!!!	0
296eaa36113042df90fab81b32255d3f	Crystallivingston	Obama, Google, Bidens, Clinton, Schmidt, Sued in Fed Court, Weaponized AI Bio-Tech Transfer, Endangering the Lives of All People, Complicity to Slave Camps, China - THE AI ORGANIZATION	0
b0ff465ea0aa4581b852b4709bc7228b	Kent42183	Trump could take n.c. ... THATS GREAT NEWS.. NOW... NEED MICHIGAN N PENNSYLVANIA bad. Then road TOVICTORY IS CLEAR.. LOVR U TRUMP	0
550dba8e33664e7a8b51abb49f12b0dc	Arjanrienko	This is what you call tyranny	0
5832388a93104e3eb687cee9ab392af1	Klonokid	Spain Isn't Punishing Catalonia. It's Enforcing the Law.	0
ac237f9034564392b1e06fd8972db4ec	Jerryballardusnret256	"THE DEMOCRAT RECIPE FOR VOTER FRAUD 

AND HERE'S THE SOLUTION AMERICA

NO ONE PERIOD! HAS THE SAME THUMB PRINT 

NOT EVER AND THE SOLUTION TO DEMOCRAT VOTER FRAUDTHE DEMOCRAT RECIPE FOR VOTER FRAUD 

AND HERE'S THE SOLUTION AMERICA

NO ONE PERIOD! HAS THE SAME THUMB PRINT 

NOT EVER AND THE SOLUTION TO DEMOCRAT VOTER FRAUD"	0
5ed6b2acf0c94129b0f9fe5f3e5321b3	Playangel911	Shared using 63red Conservative Social News Network.	0
5e0729156be648ea80374c2e6ed7a464	Blynn07	"INNAPROPRIATE NO MATTER HOW YOU LOOK AT THIS. THE GUY IS A FREEKSHOW, A RACIST AND SCANDAL RIDDEN! 

WWG1WGATRUMP2020"	1
ab5264b1b9974edf97d64c090f4b8820	IsaacStolte	"Been a while since I did a Writer's Talk, so let'sdo it. Todays topic, difficulties of current events inspiration.

When you decide write a fictional story that stats in current time and later spins off into fiction, its good to add some current happenings to flush the current time-line out. Unfortunately if you are using major events that are still ongoing, your story can cometo a screechinghalt if that event goes from relatively clean cut, to uncontrollably insane.

An example of that would be if you wanted to use Donald Trumps Impeachment in the story, because in your view its a stupid thing to do. Only to have the crazy start to pile up.

It went from Impeachment, to Ukraine, to the Wuhan Flue (CCP Flue), to now Riots and burning cities.

You could come to a stand still in your writing it you do want to use crazy things before spinning into fiction. If you have time to wait, great, if not, cut it off early and continue the tale.

#writing #Writingadvice"	0
b1e895fc6b374db7962b8a301c15e83c	Jayman2124	If you watched presidential candidate Joe Biden on 60 Minutes the other day, you heard the former vice president call []	0
745299e610dd48f889f883d4c1743d7c	TrumpCountryUSA	check this out patriots	0
b385bbdcf6fc459d8fc90a1414dff57d	LisaJohnz	"GOOD READ 
________________________

Trump, as Always, Is Fighting, as Promised:
~ by Joel B Pollak 

President Donald Trump is doing exactly what he promised his supporters he would do by fighting for every possible legal way to win the election.
His opponents  the media, Democrats, Never Trump  say that Trump is living down to their worst expectations of him, that by refusing to accept defeat he is vindicating their hatred of him.
They are right about only one thing: this is the same Donald Trump we knew all along, and his tenacity is how he became an extraordinary president.
No other president would have stared down the opposition and appointed three conservative Supreme Court justices. No other president would done Operation Warp Speed when fact checkers said it would take a miracle. No other president would have built the wall anyway. No other president would have looked at the Middle East and thought: I can solve that. No other president would have torn up NAFTA, pushed b"	0
578ffecb4c0c442ebc31adc2a902808b	Surfnutsc2	"Lock and load America. We see first hand why they wanted our guns.

A peaceful surrender to the NWO. Thank God that didn't happen. 

Prepare to fight, like never before. These people are sick."	1
2a4a0c03e0194d11b38df680b3c03029	acspollen	I have no idea what the hell Im doing...	0
55c7aec513a046c281ecf88050038bc9	Dutchjim1	Kamala Harris fucked her way to the top.	1
96b15fc91cd44992ae111a757933961d	Husky	Joe Biden Essentially Calls For Banning Nearly All Firearms  Life And Liberty News	0
9898caaafcdb45b0b6b97a3d7d7b64af	Gayle7753	CLOWN WORLD: Chicago Mayor Gives Coronavirus Benefits to Illegal Aliens	0
56de191d9ac44370aa54b792ba2f4503	Oksanaphillips60	Gloria Vanderbilt was a Satanist	1
b462e3320fb2414bb98567fd9bcd60e1	Redsjr139369561980	"Excuse me sir, but you will have to pardon this old 101st combat vet so with all do respect to your rank in the army I think your are fucking up.. you are going to fine and jail people for not keeping the 6 ft rule? How about treating the damn disease in the town. But then again enlisted men got more brains then officers do anyway. All you all the hitler governor and the rest of the stinking communist democrats in this country are killing our freedom! Some have let out prisoners while we are shut up! What bullshit is this?! Jack up the numbers of the deaths and cases to scare Americans we know the truth! We know its a real virus so treat it . We know the cure so use it. Now! Stop the damn madness and act like a American for once . 
This is the email I sent to the mayor of Salisbury Maryland"	1
52ddf9b08097473495e5a6a49e719245	Lloyd4man	Doctor Canceled From His Own Charity For Objecting To Riots	0
5458033ab0dd4c61b90be253e3898c82	Garygradtke	We are saddened, Mr. Pence that you didnt have the courage to fight voter fraud and let our Republic go to the communist Democratic Party. You are a pathetic COWARD!!	1
9c5ec3c428dc49f2b8204bbe43990bdb	FuckTwatter	If you voted for biden, congratulations you're a fucking retard.	1
b65f3715933848c1ab3067d253ec4ea0	JasonBurress	When WE THE PEOPLE can prove a politician has become corrupt. WE THE PEOPLE must demand they resign or be removed by force.	0
af4e94651eec41cca67121cacf9fe246	Cloudsofincense	RNC Files FEC Complaint Over Twitter's 'In-Kind' Contribution to the Biden Campaign	0
6e24d978bfdb40698944f3116a0ba422	OneLogicalMan	Arguing with leftists is like getting into a fistfight with a five year old: even when you win, you still lose because you basically abused a child. That's why it's far better to simply ignore them until they give you no other option.	0
538ec37eb72a4dd796aaba6d1441b51e	SierraVictorEcho	Bidens gun policy platform offers support for almost all conceivable forms of government restrictions on the Second Amendment. This includes bans and restrictions on sales, expansion of registration and background checks, expansion of buyback programs and gun-grabbing statutes #nra #DeepState #Reset #GreatReset #NWO	0
d9a55a1e7f184c50af0dba2ca7d09fa3	DocBillye	"Rashida Tlaib Rages: How the F**k Do You Handcuff Jacob Blake

How do you get rid of a rabid dog who poses as a member of Congress?"	1
db40f3213622403c9dd973bb02638072	PeterRMare	Ron from Florida, a former law enforcement officer, called in to the Alex Jones Show to confess from his impending death bed that they are coming for Americans.	0
59b0a7306bfc48ef9fb57711162dd5ae	J_onyx29	"Socialism/Communism are social, economic, political, government systems. Two names without real differance.
 Venezuela Socialism differs how from Soviet, Chinese, Cuban, or North Korean Communism? Moduro is a brutal dictator who shows concern only for his Privilege, power & luxury. He operates murder squads, has Cuban body guards with special rights over the people. 
 The people have no rights, no voice, no freedoms, and are worse off than ever before. There is one difference between socialist & communist regimes. Communists weld broader, more total control over keep people from escaping the country. The character & psychopathology remain the same Socialists simply lack the means, have not been able to secure the broad brute control welded by communists. 
 Like inmates of Communism, people Socialism cannot vote or even agitate for liberty or have pvoice over education, health care, crushing taxes, spending,"	0
8e4488c23f034f5f9ed6f6dc8303309e	SophieLK	"Grahams""If You Believe a Special Counsel Was Needed on Russia, We Need One for Hunter Biden"""	0
5d06ffc6ebb24a62b79f038c33416068	MarkTrump	Happy Independence Day to all my Parler patriots!	0
b55f5ed1e3d14e419ff1a0451c1d54ca	sclegane	If Trump had demanded $2000 stimulus payments in September and just pretended like he gave a shit about people dying, he would've won. But he didn't because he's an idiot and doesn't know what the fuck he's doing. Change my mind.	1
b00e475ea29244dd9b1fc9b748549155	InSearchofTheTruth65	IF EVERY REPUBLICAN WILL STAND UP TO THE CORRUPT DEMOCRATS we could actually get the truth!! @republicanparty STAND UP AND MAKE A DAMN STAND!!! Enough of getting shoved around and treated like a bunch OF LITTLE kids! Do WHAT YOUR CONSTITUENTS SENT YOU TO DC TO DO!!!! This fraud and treasonous election CAN NOT STAND! PERIOD! EVERYONE KNOWS PEDO DID NOT WIN THE ELECTION!!! @GOPChairwoman @GOP @Floridagop @GOPMarcoRubio @TexasGOP @AZGOP @GOPChairwomanParler @SenateGOP	1
58e505e76fc24399bc5d31671a58701d	soulnourished	Ahhh shit! #Chazikstan civil war! Hey this problem might just solve itself when #RadicalLeft #Pantifa just turn on each other and boom.....#Darwinism!	1
2afdf9d684654a3f870b9f2645ae9bcd	Milesy45	Idiot feminists yet again	1
731f390f7a6a438885e95cc537e3ee50	hewept	How Serious is the #coronavirus? Infectious Disease Expert Michael Osterholm Explains | Joe Rogan	0
c059445eca7c4090860968318171421e	Unicornpillowpet	#alllivesmatter #buildthewall #istandwithtrump #standwithice #trump2020	0
4fd02d251f264d93a098b3ba2e28b3ca	ViolentVixen29	Minnesota Patriots stand behind her! Fuck the government!	1
ccca568084ff4eed85356d2080107601	IndysMama	I am sick to fucking death of these maskers! Im fucking tired of getting into these run around conversations where they will not listen nor will they shut the fuck up. A reckoning is coming and I personally can not wait.	1
689565fb054f40ef89afdb6dea098daf	ZaroWines	"How come all of the Dead People that voted in this Presidential Election voted for Joe Biden ? 
Would not someone born in 1900 be so offended by Joe Bidens son crack habit , having hookers peg him with dildos and doing business with countries that actually tried to kill millions of Americans ? 
I have to think that at least one of these dead fuckers would have had his or her sensibilities offended so much so that they would have voted for Someone who actually Loves our country and stands against our enemies, namely Donald Trump . 
Dont you ? 
Or is this along the same lines as having found a 100,000 plus phantom ballots in a plastic trash bag and not a single one of them voted for Trump either ? 
Tell me !!!
What are the odds ???
I call Bullshit !
What about you ?"	1
3af30d450077489a85c79a403b49b820	ABamaManNTX	Both the Left and Right Have a Biden Problem - American Thinker	0
cbfa7056a60f40f9ae966bbf556e2866	BANTOR	Good morning! Today will be a shitshow, just like yesterday was a shitshow! The mass manipulation & social programming will continue, and the radical left will continue their campaign of destroying our country. #SeattleAutonomousZone #COVID19 #DefundThePolice Harden-Up Americans!	1
a3ad1fc6300d4373aafc01153e07c326	ShadowWolf44	"I've told people I'm a Realist. That is what I am. I am telling you what I'm hearing from these people- PRETENDING to ""Offer you solutions"". 

 Suddenly Dan Bongino's ""laying out a plan"", for ""AFTER""-""Civil Disobedience, Embrace it!"", ""Voter ID, vote in person!"" so, he's mentioned it a week ago. Probably before THAT, too. SO WHAT. we all have. 

WE'VE BEEN TRYING ALL THIS BULLSHIT. We've been UNABLE TO GET IT IMPLEMENTED. PERIOD. 

 These are all BULLSHIT ""Plans"". These are things that should have been done BEFORE THIS ELECTION- yet, were NOT, and we have the Presidency and the SENATE. 

 ARE YOU PEOPLE SEEING, what I TOLD YOU, IN MY POSTS YESTERDAY? 

MAADCAP- a word I MADE UP. I FREELY ADMIT IT. BUT NOW? YOU ARE SEEING IT IN ACTION. 

 They have their own word for it. I called it ""MAADCAP""- MASS ACCEPTENCE AND DEESCALATION CAMPAIGN for AMERICAN PATRIOTS- 

Today? They floated: ""President Trump Conceded the Election"". Did he? NO? 

This? WAS A TEST- to see, HOW THEY ARE DOING."	0
d4b66647ce6b4f50a8dd7076ad5e78e0	BrendaEnuffAlready	"Ex-CIA Chief Under Obama Urges Palace Coup Against Trump So He Doesn't ""Declassify Everything"" | Zero Hedge"	0
cb6ff59bac694555a88f9a69728bdf46	Marticaprays	Do not be deceived: God is not mocked, for whatever one sows, that will he also reap. 8. For the one who sows to his own flesh will from the flesh reap corruption, but the one who sows to the Spirit will from the Spirit reap eternal life. Galatians 6	0
30fc2a14770141cfb6a85f74a78262c3	MacPrivilege	"Enough playing nice nice with these mentally insane liberal socialist looting America burning criminal democrats!

 It's time to take them by the throat and dig your teeth in deep and cut off their jugular!

#Trump #patriot #Patriots #iii #MAGA2020 #KAG2020 #VoteRedToSaveAmerica #MAGA #KAG #SupportOurPresident #KAG2020 #potus #potus45 #Trump2020 #VoteRed #TrumpTrain2020 #WWG1WGA #TakeBackTheHouse #q #IStandWithTrump #QAnon #QArmy #NRA #usa #veterans #oathkeepers #bikersfortrump #copsfortrump #supportthe2nd #landofthefree #constitution #livefreeordie #gunssavelives #2ndamendment #2ashallnotbeinfringed #patriotsunited #concealcarry #gunsofparler #civilwar2 #unitedwestand #wakeupamerica #JUSTICEISCOMING #IMPEACHMENT #DEPLORABLES #PRESIDENTTRUMP #USA #1a #2a #uscca #concealcarry #Ar15 #IMMIGRATIONFRAUD #PATRIOTSAWAKENED #TRUMP2020 #USA #KEEPAMERICAGREAT #FAKEIMPEACHMENT #IMPEACHMENTHOAX #FISA #LOCKTHEMUP #UKRAINEHOAX #IRAN #MAGA2KAG #TRUMP2020LANDSLIDE
#truthwillsetyoufree #trump2020"	1
67b8cba550234283bf597a3c1bbafe06	Mayermae74	The sniffer and the rapist. Like father like son.	1
