	tweet_id	user_id	text	label
525	724416080308002816	2966969297	If you don't know shit about me then don't talk shit about me.....simple	0
836	724504356033204224	2341899078	(((((probably bc it reminds me of an ifnt song but ^_^))))))	0
372	724731693651742720	240991963	@Mary81bjc sorry..i was outside .. bit fricken nippy out there this morning.. Ive had cawffeee #2 .. and it is not working yet !!	0
411	724781736597450752	2944268672	@MIYUKI34422129 Big (((hugs))) to YOU Miyuki, Ty !! 💜👍👌💖😎☀ https://t.co/nb3M1ifxd0	0
2429	724859004040650752	3105742086	(((Listening to it i mean vibes)))	0
749	724930810776801280	418348169	Tommy Lee Sparta - God's Eye [Damage Musiq]	0
2259	724982719453777920	3580543396	@IshiaMtaa @DjGazaking @KarisKenya @zainabuzeddy #ishiamtaa requesting Big Bumper - Tifa	0
627	725002593685004288	722069496685420545	gonna read it right after i finished typing bc i told her that it was a something--- and she was excited/anxious (((( i guess???)))))) abt++	0
1265	725033704104538112	52564336	@torianne00 no worries...we take whatever you can give us...definitely appreciate the things you do (((hugs)))	0
2555	725093386395475968	715404876134518786	I'm part of the Totino's lifestyle, I'll admit it	0
657	725143897094152192	34681870	@benjaminwittes bummer :(	0
539	725172071853117440	945631952	"((((( Song Of The Day )))))

I wanted to post this song for i get some sleep and leave ya with this song. I hope... https://t.co/Ah6dhx0b90"	0
2215	725694609439879168	3317867965	Fish ball or kwek kwek and vitamilk pls 😖	0
2143	725764427614560256	307774579	Is this dude breathing, or moaning? Or eating and breathing? Or eating and moaning? I can't tell.	0
86	725800991707246592	614041151	A S S T H E T I C	0
885	725812379792084992	126807036	"((((((((TONIGHT × TONIGHT)))))))
🌐 #HellOnDaMic presents #Back2DaStreets 💯💯 at CEPHORA!! 🔊 Start time is 10pm!!"	0
2567	725827968132517888	720802743632310272	@iamcheesethief can I please talk to you about something if that's ok?	0
438	725937586233991168	2586757254	@moose_chocolate Is that the equivalent of Canadian waterboarding?	0
89	726048404833325056	1954309514	@MTD1954 Will Ferrell is the goyish medium for (((JUDD APATOW))) and (((LORNE LIPOWITZ))).	1
1240	726167870783119360	4886790631	@shekissesfrogs @TacoFetus @Yasmina_Reality @ajplus @shadirahimi white people ended slavery you fool.	0
214	726268851894255616	17011685	@Lin_Manuel ❤️❤️❤️	0
985	726287476654891008	718426717455429632	i only realized your d/n just now,,,, nice d/n.	0
281	726435188041981952	213285552	@clc_mako Love you back always!!Keep on smiling (^_-)☆	0
1154	726556471299837952	959012970	(((WILD)))) CAT((((MoM)))) Want(((((Doggy style))) I'm in need of a guy who knows how to fuck. Age race body type … https://t.co/s3QaTNouAf	0
292	726744856316375040	2175502202	really want to read a bookkk	0
291	726748802883801088	2175502202	"altho i really do miss my my shoulder ""balls"" HAHAHAHHAHAH"	0
1110	726812453422698496	3165661048	@crystalchappell Miorning Sunshine!  Be safe going to LA &amp; have a ton of fun..also, pics if you can (((hugs)))	0
1142	726930111572799488	2207779014	Sending LOVE  and     (((((((positive ))))))) Vibes to @wweaallday21 https://t.co/uaJ49RT8Ci	0
1679	727020937724477440	740187074	@kanyindo ((((((@libolo_chaii)))))) @rudende @xfmug come back in studio #liboloWisdom	0
1812	727070263301529600	2510586693	Sending love and light X ((((HUGS))))  https://t.co/2anpn3l2ok	0
2428	727191586732273664	3105742086	(((Science class vibes)))	0
1006	727202710294941696	725897044578066433	@robotlolita Me	0
842	727291663580848128	797592108	RT @TheMattEspinosa: .@iwatobiespinosa no dats dangerous ((((send a pic if u do it tho)))) lmfao	0
895	727477056053891072	581380772	@Onwabile That is so funny.. Look i'm laughing.. (((((Hahahahahahahahahaha)))))	0
1389	727495393622138880	66593977	"The moment when you realize that you're over introvert, i'm watching ""ada apa dengan cinta 2"" alone. ((((Alone))))"	0
582	727498744971726848	3198962569	i apologize for all the sap since yesterday ;;;;; my extra emotional side is being triggered by my unwelcome visitor every month ㅠㅠㅠㅠㅠㅠㅠㅠㅠ	0
1303	727574926144753664	253508642	@qmcoetzee @neildanson no no no, hold on,  ((((((╯°□°))) ╯︵ ┻━┻))). Now it's valid clojure.	0
1462	727634448397697024	1366490113	(((im still so mad about the gendery stuff i know for a FACT there are places in manitoba that would help me but no one will refer me)))	0
2301	727644584289947648	3946882271	@hawtvibes me too:(	0
678	727645079901487104	3946882271	@hawtvibes YOU THE :((((( LIKE ME:))))	0
920	727677357146972160	59258504	@WriterSideUp @taralazar Which conference? Are you going to SCBWI LA 2016? Let me know! #kidlitchat	0
2069	727696909142351872	2572472044	Why have college friends when they won't help you with homework (((Jamie Corder)))	0
797	727711664607506432	4886790631	@FUFeelinz @Z50002345 who did you talk to? were they part of the (((tribe)))?	1
2321	727798723514871808	414953065	It will be interesting to see the actual documentary come out. But the comment section itself is amazing. They're in full denial mode.	0
2767	727802100231618560	3404885639	"@aliDesiDero7536 @maschuma @tagesschau Türkiye ""ülkem"" degil."	0
212	727854845391036416	2585408467	RT @BirdsThoCo: @BirdsThoCo (((I'M SCHLEEP))) https://t.co/zIeGVkIa1h	0
1020	727863490082312192	43645343	"yep feeling the love
((((sarcasm obviously))))
:)"	0
113	727878538968338432	542573576	"RT @thefourmonkeys: Good morning/afternoon, tweethearts! @(^_^)@ (((hugs)))
Have a great day! :D xx
#MayThe4thBeWithYou #StarWars #Smile ht…"	0
312	727878790831964160	99728412	She did the flower thing on her head and make up all by herself! ((((so proud of her))))  https://t.co/oltDB9DKdH	0
1200	727920293553963008	725897044578066433	@YourDailyVegan I've never tried any! I don't even know were to get any! ((((；ﾟДﾟ)))))))	0
1076	727923078899109888	19923717	@DerrenBrown Aww! (((HUGS))) XXXXXXXXXX	0
803	727945393741275136	4750196305	@DefendWallSt Well, the 1920s version of alt.right.	0
2260	727948984908689408	3580543396	@HomeboyzRadio Do You remember me?No I dont  @GMONEYizME #UptownNights #Nightflight #RealvCity	0
1373	727967240310562816	718426717455429632	i like seeing the sky slowly turning light blue, tbh. one of the best things to see when staying up (((way too late))).	0
2280	727976870508027904	1489188416	@kaeliemiller its okay (((bc your drawing is right)))	0
357	727977528971788288	3608176643	"#LordDubs (((((Dubs))))) #Rapefugees https://t.co/tDye70UIHK
NfnWp8dMi6"	1
1488	727996450559381504	721970571723087872	RT @giaLopezzz: THERE ARE TIMES WHEN I FEEL LIKE GIVING UP , BUT I KNOW WHEN I CALL ON HIM , HE WILL GET ME THROUGH IT..  ((( GOD ))) I CAL…	0
1685	728018637227859968	720756262812581888	(    (   (  ( ((( good vibes ))) )  )   )    )	0
2566	728025905604354048	720756262812581888	Goodnight everybodyyyyyy! 😙😙😙	0
2162	728048452215656448	3165661048	@crystalchappell You still awake?	0
516	728074333222895616	481288295	A Day to goooo #S2LaviExperience 2016 (((((((((((((((((((Loading))))))))))))))))) 7 May 2016 at Bethal town Hall .	0
1568	728118881206722560	22892403	@cher ((((hugs))))	0
989	728155977074155520	720756262812581888	home.... good morning!!!!...😊😊😊	0
317	728231229691207680	3318082477	It's a nine now (((not a 6ixxx)))	0
1374	728267135579906048	718426717455429632	i wanna be, where the people are. i wanna see, wanna see 'em dancing (((not really)))	0
966	728320194335014912	706717110022504448	@TiggyNook you know what makes everything better right?	0
258	728335709870931968	3220333260	"Best Of Luck.. Entire ((( Mah e Mir ))) Team.
Hope u guys rock Pakistani Cinema.
#ImranPatel#PakistaniShowbiz. https://t.co/5bEpcUTizv"	0
1144	728357897667792896	473214223	https://t.co/1bEXxJN7r9 via @youtube (((World Permiere)))	0
290	728393503340908544	1090382480	"RT @LilBluRaveateer: Everyone needs (((HUGS))) every day.....
EVERYONE"	0
493	728399617830883328	37784870	Join us (((TONIGHT))) @abelmisael #the #best #cincodemayo CELEBRATION at our Latin… https://t.co/KvkQ80MAZX	0
879	728534959577804800	61208216	Happiness!! (((o(*ﾟ▽ﾟ*)o)))	0
983	728549474365153280	740187074	@xfmug @herninjaness #made_in_UG @BenezeriMusic treasureeee ((((((#MukigaWamani)))))	0
1288	728592816482344960	3691258933	@ellinecasss @Angayannn (((stealthy heart eyes emoji))) hihihihi hi elline grace	0
868	728602581942063104	543570524	Et j'ai aussi hâte du comeback des Monsta X.	0
89	728607014193090560	2190420108	(((NEW VIDEO))) @Time2LiveEnt interviews #hiphop group @TripleSMG https://t.co/qZLHrntkWQ #videointerview #theindiemovement #t2letv #vbmg	0
2741	728616897261010944	2840011906	@kanova Oh thats completley wrong! When you have manufracturers you can sell more and you need to buy less!	0
982	728629445406261248	551639927	@haloshead @OhItsStacy @doricooley  (((((((mommahugs)))))) cookies, tacos and shoes for everyone today! #Angelsfam	0
453	728654959772901376	266943099	did someone really just try to speed away from the police in Pike's crowded student parking lot like they were actually bout to get away 💀💀💀	0
336	728657874512056320	609177880	female energy/ wilough ((((dis is molly and i's song))))	0
1147	728709573507489792	145783458	(((Not a cheesy subtweet about how happy Sam makes me)))	0
696	728739218952998912	379968565	Real people do real thing so what you here for ?	0
1587	728774320655237120	4033590850	@JaredTSwift @Ricky_Vaughn99 @Rockprincess818 the (((Breitbart))) article is pretty cucked imo in that it fixates on Muslims. Dat last line.	1
1006	728776736767287296	3198962569	(((lol typical me))) when i opened my daydream album, there was a live day card!! i was in hysterics and when i woke up i actually looked	0
1472	728787444712255488	25420151	((((enjoy)))) https://t.co/rdNcexT3R5	0
1092	728876263171981312	87392348	wonDER YEARS ARE PLAYING TONIGHT WHAT	0
2522	728881418286280704	2749244237	RT @JoshGUniversity: @Sykehjemsliv @cincigerl I think by now josh is more like your friend. #wow :) ((((hugs you both)))).  That is so cool…	0
998	728883622837526528	873928633	"RT @ZamiFahri: (((( samawa ))) 

Ikut mengaminkan~"	0
1268	729079420162551808	165795393	@Buliebabes ((((hug))))	0
90	729095373948493824	2190420108	(((Hot New Freestyle))) Ft Mally King of @TripleSMG ~ https://t.co/CAQW9hLvLH Backstage @fillmoress #makesound #dmv	0
409	729109416386002944	2572245943	"RT @mingyupics: 160506 SGC 
(((his shirt 🙈🙈🙈))) https://t.co/rpjdzIh4ad"	0
1161	729110754117320704	153413422	@fhunscripted (((big hug))) Congratulations Pastor!!! 😊	0
117	729160545413304320	2475063375	"@adelaidnkane ""cousin"" ""h&amp;h"" ""(((congrats on your face)))"" iM OFFICIALLY DEAD"	0
118	729160624689840128	2475063375	"RT @adelaidnkane: happy birthday b! love you, cousin. 💙 h&amp;h.
ps: (((congrats on your face))) &amp; thanks for always being so nice. https://t.c…"	0
1090	729284719238504448	872953531	@AlluringShrew I feel the same way about the word mutual.	0
604	729379231860457472	51943869	RT @DangerNoodIe: many thank to all mothers out there especially my own for bringing such beautiful gift into world (((aka me))) https://t.…	0
2638	729417408407076864	414953065	"(((ALSO: ""Seemingly no reason"" here refers to; Me, the IT administrator who works with windows day in and out could not figure it out.)))"	0
850	729449456857427968	23031901	@UpsideBackwards thanks hon (((Squeeeeze back))) I'm just in big deficit from the ideal 5 a day xxox	0
2101	729472981357957120	2920454199	i want to talk with everyone but i dont know how to start a conversation and im very awkward and boring aw why am i like this	0
966	729488774409822208	2497561406	thought i could sleep in till 1 but my haram driving instructor calls me and is like ya no i come at 12:30 (((((end me)))))	0
931	729560769482760192	2305617330	@DeannaMormile a hot stepmom (((SMILF)))	0
1190	729564707938394112	71749096	those election memes huhu dami nila, lahat funny :((( =))))	0
429	729583691555479552	3410100249	"RT @princessneha23: @Gurmeetramrahim #MSGsocialWelfare 
O lord!!
Bless me to do sumiran &amp; study🙏!!!))
(((((Plzzzzzzzzzz))))
---==🙏🙏🙏🙏🙏---=="	0
1927	729625039029428224	130791967	"I'm actually ((((sadly))) starting to accept this """"""""fate."""""""""	0
82	729641312706650112	158921667	I'm such a disgraceful to my family I should buy natto and burry myself in it ((((feeling ashamed))))	0
1215	729649340743098368	903463196	(((((((((( Kate ))))))))))))))) https://t.co/nt91IXXdDq	0
1546	729841196735057920	562552797	🕐🕑🕒🕓🕔🕕🕖🕗🕘🕙🕚🕛 (((I'm waiting !!)))	0
1001	729874525089873920	724390182393417731	@cheeseheadhaz i know. Im upset and pissed bc I lost my Liam follow. But i mean idk.	0
1564	729879925977690112	149067633	"(((ONAIR))) #CAPITALBreakfast #OpenTime
Ever made a choice you're still regretting today?
All comments are welcome! https://t.co/z5w5wJurxh"	0
1725	729944264524869632	1416253406	Es regnet 🙂🌧	0
1121	729947186549559296	587927064	I only have to deal with two more days of happy hour :((())):	0
153	730010206218944512	3321091358	@graveyard_chick ((((；ﾟДﾟ))))))) how do you write that small??!?	0
1273	730026320500015104	743425032	"MEDICAL FITNESS
((( PREVENTION IS BETTER THAN CURE )))

MEDICAL FITNES

           HIGH BP
          ----------... https://t.co/JrKwIKKxUz"	0
2412	730026421024784384	3028964643	((she knows)) ((( oh shit ))) https://t.co/QYjVNoreVR	0
2970	730029423492255744	719524030936662016	#Periscope Streams No Longer Have To Disappear After 24 Hours	0
154	730069858453475328	3321091358	@graveyard_chick ((((；ﾟДﾟ)))))))	0
100	730098781363023872	379968565	"(((((((((( PUBLIC ADVISORY )))))))))
Don't wait till Last Minute !
WETRUSH EARLY BIRDS 󾌧
$800
FREE WETRUSH... https://t.co/vvIY59dAP3"	0
2578	730113938545856512	724390182393417731	@halseyswpadme awh ilysm thx lovaaa	0
589	730114967094108160	724390182393417731	@halseyswpadme @NiallOfficial of course he is. He gets it from his girl duh ((((me)))) kidding ofc	0
588	730124017265430528	724390182393417731	"Rt for an indirect.
(((Follow me, i follow back)))
❤❤❤"	0
776	730146286532472832	4876258667	(((BOOOM))) @whufc_official #FarewellBoleyn 🔨🔨🔨 https://t.co/DeBNcW3vrf	0
324	730162207506444288	252550006	RT @FLA_Phantom: (((TAKEOVER TUESDAYS))) #TTO ==&gt; @Icecoldd_ @Phantom_TTO ==&gt; @MrHiQuality @KING_TTO  @AlisonDonnelly1 @ValentinaEnt @Hecto…	0
999	730271195661258752	191071865	"Currently tuned into ""Happy Hardcore &amp; uk hardcore mix stig"" by Sean Pearman ((( stig ))) - #nowplaying at https://t.co/Ca3a7DbSZW"	0
1581	730424678750162944	1484635596	"RT @jmcnwt: IT'S REAL GUYS #RP69fanfic #BaSandro (((their codename for babe is ""bro""))) https://t.co/CFbIkI0Zhk"	0
389	730473788727545856	2371676476	cuál compraríais, sed sinceros (((no)))	0
406	730530723040362496	2497561406	always an awkward time when porn pops up on my dash when i'm in a packed train 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊	0
1096	730546854497157120	3003519560	((((((((((if dirk and dave look pissed and like they were interrupted while kissing, it's bc they WERE)))))))))	0
1207	730588826880512000	85890495	"RT @EternalThaGod: 🔊🎼🎼🎼🎼🎼🎼
((((NEW VIDEO))) ALERT!!!!!!
""LIKE YOU"" FT. @celeb_sharkgang… https://t.co/yL8jfOFmc5"	0
1879	730705795998973952	21035662	Looking for new blogs to follow. Books, Life, Fitness, Food, whatever! Send me your faves or a link to yours!! #bbloggers #bookbloggers	0
